contentId,recommendedContentId,similarityScore
5308984234271987921,-1878569380455769122,0.0924
5308984234271987921,-1917202688559171732,0.0906
-447851796385928420,4815632823882298534,0.2637
-447851796385928420,4313871021753084020,0.2592
-447851796385928420,-5843518165523212471,0.2502
-447851796385928420,123378787151399958,0.25
-447851796385928420,231281690254211527,0.248
-324861070284719256,-6308850935767965758,0.1831
-324861070284719256,-844797936291539016,0.1778
-324861070284719256,962287586799267519,0.1663
-324861070284719256,-7534240757267992657,0.1657
-324861070284719256,1184320069221244535,0.1575
-5204755921272353160,-1111518890369033396,0.4501
-5204755921272353160,-36844712915106340,0.3635
-5204755921272353160,-6312384811410586459,0.293
-5204755921272353160,3142843830268077617,0.2889
-5204755921272353160,-7638840925036528150,0.2889
5302085907556673015,5934557073194045393,0.1529
5302085907556673015,-4338308747999225618,0.1516
5302085907556673015,1805849336099641652,0.1312
5302085907556673015,1929674614667189969,0.1217
5302085907556673015,8559816910657872807,0.1214
-377975173223377441,8968837261991914049,0.3157
-377975173223377441,-1403735753867098241,0.264
-377975173223377441,6987435400166905688,0.263
-377975173223377441,5111115201913219115,0.2462
-377975173223377441,4479576054067772847,0.227
-5179565226573622983,2280365999288629014,0.2802
-5179565226573622983,-8885776096632729273,0.2752
-5179565226573622983,-3675009040647936899,0.2221
-5179565226573622983,809601605585939618,0.2184
-5179565226573622983,-6133746337603876146,0.207
-1687864471892802710,-4037032837327175755,0.3026
-1687864471892802710,-2577148567706202814,0.2621
-1687864471892802710,-4133169317019898816,0.2606
-1687864471892802710,8017849534314729144,0.0978
-1687864471892802710,4422997595777504091,0.083
1433393829724383645,966067567430037498,0.5259
1433393829724383645,-6739959707791598779,0.4586
1433393829724383645,5350829677696205474,0.4522
1433393829724383645,-4615575698508618335,0.4491
1433393829724383645,3294074907209583622,0.4304
6829640091575814990,-8146108036639482450,0.4423
6829640091575814990,123378787151399958,0.4223
6829640091575814990,5779887740609126631,0.4172
6829640091575814990,1115750778137998115,0.4013
6829640091575814990,-5082274522455747241,0.3986
-3590865837401183812,-5881946480525580860,0.223
-3590865837401183812,9124439338148818380,0.1708
-3590865837401183812,-6400214860728938634,0.1708
-3590865837401183812,-6728844082024523434,0.1461
-3590865837401183812,-592655813177747831,0.1453
-5060993828460133882,643905832258297060,0.4675
-5060993828460133882,-4293262855938209141,0.4376
-5060993828460133882,5037403311832115000,0.3558
-5060993828460133882,1536798472239364319,0.1986
-5060993828460133882,5533752987392101383,0.1715
4300652811307550975,1106203543388094548,0.1819
4300652811307550975,5949788789046720741,0.1591
4300652811307550975,-7492067511846042603,0.1547
4300652811307550975,511891900317865118,0.1532
4300652811307550975,5714874452041944640,0.1503
-3870015206307768313,-4233809085822159066,0.2943
-3870015206307768313,-8763351865833452031,0.2168
-3870015206307768313,4991224059205503283,0.2087
-3870015206307768313,-8512461968928613053,0.198
-3870015206307768313,-9137036168156595470,0.1657
-6999287066519531005,6908884359295619150,0.3727
-6999287066519531005,-5014627593450767720,0.1802
-6999287066519531005,-5283011611531067471,0.1755
-6999287066519531005,826748584447376099,0.1689
-6999287066519531005,-1630229587164086350,0.166
-4338308747999225618,1929674614667189969,0.6437
-4338308747999225618,1128840733277618400,0.4544
-4338308747999225618,5156657166068502754,0.4512
-4338308747999225618,4877833951599818487,0.4314
-4338308747999225618,-92787874211637246,0.4239
-6359164149051198083,123378787151399958,0.4613
-6359164149051198083,-5702535287667979261,0.4569
-6359164149051198083,-5082274522455747241,0.4553
-6359164149051198083,4815632823882298534,0.4294
-6359164149051198083,-8968101771604200516,0.4288
-8204817396973648779,3965818599169726564,0.1524
-8204817396973648779,5447580952505296338,0.1217
-8204817396973648779,1441248639512899483,0.1168
-8204817396973648779,-6590819806697898649,0.113
-8204817396973648779,6658481071718074876,0.1127
-462708537764773317,-8254222281357012124,0.4722
-462708537764773317,123378787151399958,0.4664
-462708537764773317,-5082274522455747241,0.4557
-462708537764773317,1115750778137998115,0.4427
-462708537764773317,4815632823882298534,0.4386
5239464617027010625,-8349788035147634450,0.2263
5239464617027010625,-1633984990770981161,0.2033
5239464617027010625,-6289909056857931861,0.1927
5239464617027010625,-5405021817466310759,0.1706
5239464617027010625,-2144625344076628986,0.1551
-945863510619496974,6565723369088595990,0.5825
-945863510619496974,8028897172674067530,0.4438
-945863510619496974,-1242702988593021334,0.4273
-945863510619496974,-3248233692182971167,0.3249
-945863510619496974,-3224698078244963479,0.2932
-4320251915347436672,638282658987724754,0.1636
-4320251915347436672,-4571929941432664145,0.1549
-4320251915347436672,-7002558676365724983,0.1547
-4320251915347436672,8836508987743809103,0.1513
-4320251915347436672,-6215634663594744290,0.1482
-5253644367331262405,-8353590933060505654,0.4849
-5253644367331262405,-7863574628164051955,0.4078
-5253644367331262405,-2547386150711652030,0.3948
-5253644367331262405,-2940536914889279273,0.3904
-5253644367331262405,8637400873589298078,0.3897
4950037926975347884,2639926854188906104,0.355
4950037926975347884,8856169137131817223,0.3507
4950037926975347884,1790561775815571583,0.3452
4950037926975347884,-8968101771604200516,0.315
4950037926975347884,1115750778137998115,0.3048
2405689222645002684,-8391512412740651574,0.192
2405689222645002684,4915137112517573184,0.0991
2405689222645002684,5816734694927565572,0.0845
2405689222645002684,8298709454703868984,0.0695
2405689222645002684,-3267081294086663175,0.067
4788854083489560153,-3173020603774823976,0.683
4788854083489560153,1649752043999819668,0.6448
4788854083489560153,-7992053163122498177,0.6134
4788854083489560153,2930191803881821526,0.5619
4788854083489560153,-5602127731550819348,0.4766
3075810310719170278,2220561310072186802,0.3659
3075810310719170278,638282658987724754,0.3546
3075810310719170278,444378495316508239,0.3497
3075810310719170278,-8068727428160395745,0.3374
3075810310719170278,-3745582971859460684,0.336
3180608611815082945,3075810310719170278,0.2857
3180608611815082945,216869981229779312,0.2529
3180608611815082945,6797493571710971497,0.2459
3180608611815082945,-3662111110237135231,0.2198
3180608611815082945,-5078536505040226358,0.2044
216869981229779312,8378863480597222815,0.3442
216869981229779312,4306804750094230211,0.3398
216869981229779312,-9073210245497295284,0.292
216869981229779312,6678691743269420670,0.2809
216869981229779312,-3883591366197282127,0.2665
1021466437456217445,9136323715291453594,0.1407
1021466437456217445,-6484638837208285334,0.136
1021466437456217445,8596997246990922861,0.1338
1021466437456217445,7419040071212162906,0.1263
1021466437456217445,2858969450431709251,0.12
-3037091822980174821,-2167839778474325326,0.2705
-3037091822980174821,8020104407235635818,0.2338
-3037091822980174821,8254285966695461849,0.2279
-3037091822980174821,123378787151399958,0.2192
-3037091822980174821,484986956330644320,0.217
1768072794787289517,-6761163882540291832,0.3928
1768072794787289517,7883212773611521498,0.3892
1768072794787289517,-2405892683303291957,0.3887
1768072794787289517,-7009536306337650657,0.3853
1768072794787289517,-8968101771604200516,0.383
2809702925357288303,4625350031392752392,0.2935
2809702925357288303,5962268176939710955,0.2541
2809702925357288303,-3404981437157985820,0.2378
2809702925357288303,-8277924497842156608,0.2362
2809702925357288303,4877833951599818487,0.2187
6737022915341644067,2668385070649954934,0.3638
6737022915341644067,-5578229678262992168,0.2806
6737022915341644067,-4833307637594287163,0.249
6737022915341644067,-3125361793069842594,0.2483
6737022915341644067,-799315203186826480,0.2422
-7342604649736473979,7616472242818646827,0.6538
-7342604649736473979,-8704908797766843570,0.5874
-7342604649736473979,2788367348502337122,0.5548
-7342604649736473979,4247196691613374764,0.5128
-7342604649736473979,6743199836219189414,0.4971
-4336877432539963613,5266164468981660031,0.4061
-4336877432539963613,-4201751526335049119,0.3805
-4336877432539963613,3075564241645350154,0.3415
-4336877432539963613,4355464044208438135,0.2963
-4336877432539963613,-3633300009206493694,0.2784
-8863047175241170722,8836508987743809103,0.3014
-8863047175241170722,3293246847422795557,0.268
-8863047175241170722,8968837261991914049,0.2624
-8863047175241170722,4479576054067772847,0.248
-8863047175241170722,-6215634663594744290,0.2335
-601952361752157430,-5088157426675091741,0.2546
-601952361752157430,-5082274522455747241,0.2354
-601952361752157430,-7009536306337650657,0.2291
-601952361752157430,5831479026588423198,0.2284
-601952361752157430,-2323511129839590090,0.2161
-2402157201203242566,-7580433478964181862,0.1456
-2402157201203242566,7616911250531106641,0.1401
-2402157201203242566,-205193648629294862,0.1145
-2402157201203242566,-7002558676365724983,0.1122
-2402157201203242566,7516228655554309785,0.1041
7127997889533450554,751528815916485437,0.2952
7127997889533450554,-4386371945374980231,0.2556
7127997889533450554,1012456848389051365,0.2465
7127997889533450554,-2405892683303291957,0.2453
7127997889533450554,-7009536306337650657,0.2408
-8879983698341300928,8938071859536254465,0.445
-8879983698341300928,5779887740609126631,0.3563
-8879983698341300928,-7009536306337650657,0.3562
-8879983698341300928,6341647533150019811,0.354
-8879983698341300928,3880098804615440102,0.3524
-4767439283620384185,4161491675236615151,0.2147
-4767439283620384185,-8254222281357012124,0.1973
-4767439283620384185,231281690254211527,0.1956
-4767439283620384185,4045164454094417310,0.1929
-4767439283620384185,-4655195825208522542,0.1871
-3351656282247453586,-6829454835237183038,0.5661
-3351656282247453586,-8704908797766843570,0.5117
-3351656282247453586,-7638840925036528150,0.4806
-3351656282247453586,2788367348502337122,0.4795
-3351656282247453586,4247196691613374764,0.4678
-5395935973320542237,962287586799267519,0.4824
-5395935973320542237,-277169424764188814,0.443
-5395935973320542237,-2774293088092853604,0.425
-5395935973320542237,-844797936291539016,0.4123
-5395935973320542237,6669026579073415958,0.3963
-3552937095886146934,-8248141950199177506,0.3129
-3552937095886146934,4195778828921942020,0.2696
-3552937095886146934,1549650080907932816,0.2302
-3552937095886146934,-518690781085251687,0.2223
-3552937095886146934,-4760639635023250284,0.2151
-486686184692655504,-6792965795755857419,0.5282
-486686184692655504,-8641360668993633978,0.3584
-486686184692655504,7508152369854945139,0.3515
-486686184692655504,-4049108709890217048,0.3415
-486686184692655504,-8123488152283046553,0.3202
8920226233198909725,9091641298512813712,0.2897
8920226233198909725,-3745582971859460684,0.2304
8920226233198909725,2901480192726556992,0.2301
8920226233198909725,638282658987724754,0.2126
8920226233198909725,-9089854794058353436,0.2114
-3285397592982852407,4717008760225392411,0.3715
-3285397592982852407,3751305746867503759,0.3429
-3285397592982852407,-5043294260151549400,0.3355
-3285397592982852407,-583471248660258378,0.3238
-3285397592982852407,7459643459148487877,0.3202
-5405021817466310759,-2041630887686751489,0.3179
-5405021817466310759,-5808672937983623398,0.2592
-5405021817466310759,-5808672937983623398,0.2592
-5405021817466310759,-1995591062742965408,0.2515
-5405021817466310759,2468005329717107277,0.2456
-7217198366041991957,-2323511129839590090,0.2699
-7217198366041991957,4815632823882298534,0.2686
-7217198366041991957,123378787151399958,0.2685
-7217198366041991957,153466256338950062,0.2646
-7217198366041991957,1283472251609674486,0.2612
1339353160969606996,-2271000159302779222,0.2669
1339353160969606996,-7414654466964102039,0.1717
1339353160969606996,8120046881003900118,0.1327
1339353160969606996,8210960017870928723,0.1264
1339353160969606996,-6642751159620064055,0.1158
2719909253419802298,1577045425286888616,0.4506
2719909253419802298,-6584408680441477889,0.4014
2719909253419802298,-7009536306337650657,0.3966
2719909253419802298,-8254222281357012124,0.3928
2719909253419802298,-133139342397538859,0.3919
3322348437880079228,-6940659689413147290,0.4326
3322348437880079228,-799315203186826480,0.3724
3322348437880079228,3980405883168341377,0.3718
3322348437880079228,-8189315446782327370,0.3643
3322348437880079228,2858969450431709251,0.3293
-4278025512576376201,123378787151399958,0.5106
-4278025512576376201,-5082274522455747241,0.4737
-4278025512576376201,5779887740609126631,0.4688
-4278025512576376201,4161491675236615151,0.4611
-4278025512576376201,6341647533150019811,0.455
4189221198175710203,-5622405819042018718,0.2879
4189221198175710203,-6348943063155744346,0.1959
4189221198175710203,3293246847422795557,0.1493
4189221198175710203,6260854150231142184,0.145
4189221198175710203,8836508987743809103,0.1372
-8412113620940365599,764116021156146784,0.402
-8412113620940365599,2927476152522512441,0.3903
-8412113620940365599,400125073514833994,0.3276
-8412113620940365599,5037221949349729844,0.2441
-8412113620940365599,734632752661830332,0.2441
6798386551136144335,2081512200574495983,0.1397
6798386551136144335,-5784991738549272379,0.1376
6798386551136144335,5018472516978866574,0.0899
6798386551136144335,-5989749314869037016,0.0701
6798386551136144335,-538948733779286129,0.0637
8386493184609384928,-6761163882540291832,0.4587
8386493184609384928,4313871021753084020,0.4571
8386493184609384928,4815632823882298534,0.4515
8386493184609384928,4634963407423735625,0.4508
8386493184609384928,4909630283317268181,0.4399
6997620589258672675,-6761163882540291832,0.2992
6997620589258672675,4815632823882298534,0.2987
6997620589258672675,4909630283317268181,0.2944
6997620589258672675,123378787151399958,0.276
6997620589258672675,-1473180765724334454,0.2751
-5839185923562195912,-1483274517395674620,0.2014
-5839185923562195912,362899217568283146,0.1944
-5839185923562195912,3134511142783292503,0.1941
-5839185923562195912,6614704926858202954,0.1919
-5839185923562195912,667643281369196267,0.1601
-820343972901090172,-1291869519847635026,0.237
-820343972901090172,-6642751159620064055,0.2097
-820343972901090172,1674373276159762025,0.2061
-820343972901090172,2607211459879791691,0.2044
